image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_attr_mod_color_11699,dct_aj85,jpeg50,0.55,0.7,0.68703,0.0048,0.50375,0.64337
task_attr_mod_color_11699,dct_aj85,jpeg50,0.7,0.85,0.43359,0.00877,0.81544,1.00906
task_attr_mod_color_11699,dct_aj85,jpeg50,0.85,1.05,0.19118,0.0165,1.12232,1.29646
task_attr_mod_color_11699,dct_aj85,jpeg30,0.0,0.12,0.99994,-1e-05,0.00169,0.00407
task_attr_mod_color_11699,dct_aj85,jpeg30,0.12,0.25,0.97026,-0.00017,0.06288,0.0991
task_attr_mod_color_11699,dct_aj85,jpeg30,0.25,0.4,0.92766,0.00214,0.14853,0.16933
task_attr_mod_color_11699,dct_aj85,jpeg30,0.4,0.55,0.824,0.00269,0.27738,0.36117
task_attr_mod_color_11699,dct_aj85,jpeg30,0.55,0.7,0.62873,0.0026,0.50375,0.62448
task_attr_mod_color_11699,dct_aj85,jpeg30,0.7,0.85,0.35985,0.00758,0.81544,0.89008
task_attr_mod_color_11699,dct_aj85,jpeg30,0.85,1.05,0.16666,-0.00519,1.12232,1.01273
task_attr_mod_color_11699,dct_aj85,blur1,0.0,0.12,1.0,-0.0,0.00169,0.00163
task_attr_mod_color_11699,dct_aj85,blur1,0.12,0.25,0.99943,-2e-05,0.06288,0.06034
task_attr_mod_color_11699,dct_aj85,blur1,0.25,0.4,0.99589,3e-05,0.14853,0.14479
task_attr_mod_color_11699,dct_aj85,blur1,0.4,0.55,0.98572,-1e-05,0.27738,0.26587
task_attr_mod_color_11699,dct_aj85,blur1,0.55,0.7,0.96036,-0.00101,0.50375,0.47896
task_attr_mod_color_11699,dct_aj85,blur1,0.7,0.85,0.91695,-0.00339,0.81544,0.78152
task_attr_mod_color_11699,dct_aj85,blur1,0.85,1.05,0.88735,-0.00485,1.12232,1.09559
task_attr_mod_color_11699,dct_aj85,blur2,0.0,0.12,0.99999,0.0,0.00169,0.00146
task_attr_mod_color_11699,dct_aj85,blur2,0.12,0.25,0.99586,-0.00018,0.06288,0.05491
task_attr_mod_color_11699,dct_aj85,blur2,0.25,0.4,0.97186,0.0001,0.14853,0.13747
task_attr_mod_color_11699,dct_aj85,blur2,0.4,0.55,0.90697,0.0013,0.27738,0.23157
task_attr_mod_color_11699,dct_aj85,blur2,0.55,0.7,0.75918,0.00089,0.50375,0.29333
task_attr_mod_color_11699,dct_aj85,blur2,0.7,0.85,0.5473,-0.00296,0.81544,0.48081
task_attr_mod_color_11699,dct_aj85,blur2,0.85,1.05,0.33233,-0.00967,1.12232,0.83017
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.0,0.12,0.99993,-3e-05,0.00169,0.00288
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.12,0.25,0.88596,0.0033,0.06288,0.25248
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.25,0.4,0.75714,-0.00113,0.14853,0.45423
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.4,0.55,0.55318,0.00388,0.27738,0.76001
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.55,0.7,0.32448,0.00342,0.50375,1.07362
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.7,0.85,0.1636,0.07464,0.81544,1.27591
task_attr_mod_color_11699,dct_aj85,crop_resize0.1,0.85,1.05,0.09824,-0.01481,1.12232,1.29335
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.0,0.12,0.99986,-1e-05,0.00169,0.00394
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.12,0.25,0.84312,0.00185,0.06288,0.32973
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.25,0.4,0.67679,0.00314,0.14853,0.58581
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.4,0.55,0.42753,0.00191,0.27738,0.95259
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.55,0.7,0.21697,0.01476,0.50375,1.23703
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.7,0.85,0.11251,-0.02486,0.81544,1.35046
task_attr_mod_color_11699,dct_aj85,crop_resize0.15,0.85,1.05,0.10091,-0.01066,1.12232,1.25668
task_attr_mod_color_136767,dct_aj85,identity,0.0,0.12,1.0,0.0,0.00463,0.00463
task_attr_mod_color_136767,dct_aj85,identity,0.12,0.25,1.0,0.0,0.07025,0.07025
task_attr_mod_color_136767,dct_aj85,identity,0.25,0.4,1.0,0.0,0.15691,0.15691
task_attr_mod_color_136767,dct_aj85,identity,0.4,0.55,1.0,0.0,0.28986,0.28986
task_attr_mod_color_136767,dct_aj85,identity,0.55,0.7,1.0,0.0,0.55161,0.55161
task_attr_mod_color_136767,dct_aj85,identity,0.7,0.85,1.0,0.0,0.87303,0.87303
task_attr_mod_color_136767,dct_aj85,identity,0.85,1.05,1.0,0.0,1.17036,1.17036
task_attr_mod_color_136767,dct_aj85,jpeg75,0.0,0.12,0.99995,0.0,0.00463,0.00644
task_attr_mod_color_136767,dct_aj85,jpeg75,0.12,0.25,0.98379,-0.0007,0.07025,0.08982
task_attr_mod_color_136767,dct_aj85,jpeg75,0.25,0.4,0.96143,0.00151,0.15691,0.17872
task_attr_mod_color_136767,dct_aj85,jpeg75,0.4,0.55,0.91894,0.00148,0.28986,0.35486
task_attr_mod_color_136767,dct_aj85,jpeg75,0.55,0.7,0.80787,0.0009,0.55161,0.67492
task_attr_mod_color_136767,dct_aj85,jpeg75,0.7,0.85,0.6253,-0.00522,0.87303,1.02463
task_attr_mod_color_136767,dct_aj85,jpeg75,0.85,1.05,0.40743,0.0018,1.17036,1.29159
task_attr_mod_color_136767,dct_aj85,jpeg50,0.0,0.12,0.99987,-4e-05,0.00463,0.00655
task_attr_mod_color_136767,dct_aj85,jpeg50,0.12,0.25,0.9792,-0.00019,0.07025,0.08693
task_attr_mod_color_136767,dct_aj85,jpeg50,0.25,0.4,0.94207,0.00051,0.15691,0.19246
task_attr_mod_color_136767,dct_aj85,jpeg50,0.4,0.55,0.85314,0.00336,0.28986,0.38487
task_attr_mod_color_136767,dct_aj85,jpeg50,0.55,0.7,0.64969,0.00099,0.55161,0.70727
task_attr_mod_color_136767,dct_aj85,jpeg50,0.7,0.85,0.38014,0.00202,0.87303,1.04964
task_attr_mod_color_136767,dct_aj85,jpeg50,0.85,1.05,0.15552,0.00901,1.17036,1.30693
task_attr_mod_color_136767,dct_aj85,jpeg30,0.0,0.12,0.99978,0.0,0.00463,0.0071
task_attr_mod_color_136767,dct_aj85,jpeg30,0.12,0.25,0.97349,0.00083,0.07025,0.09816
task_attr_mod_color_136767,dct_aj85,jpeg30,0.25,0.4,0.92253,0.0003,0.15691,0.21488
task_attr_mod_color_136767,dct_aj85,jpeg30,0.4,0.55,0.80847,0.00033,0.28986,0.40225
task_attr_mod_color_136767,dct_aj85,jpeg30,0.55,0.7,0.58158,-0.00805,0.55161,0.67711
task_attr_mod_color_136767,dct_aj85,jpeg30,0.7,0.85,0.31783,-0.00425,0.87303,0.92742
task_attr_mod_color_136767,dct_aj85,jpeg30,0.85,1.05,0.14375,0.01755,1.17036,1.03005
task_attr_mod_color_136767,dct_aj85,blur1,0.0,0.12,1.0,0.0,0.00463,0.00452
task_attr_mod_color_136767,dct_aj85,blur1,0.12,0.25,0.99929,1e-05,0.07025,0.06726
task_attr_mod_color_136767,dct_aj85,blur1,0.25,0.4,0.99527,0.00021,0.15691,0.15182
task_attr_mod_color_136767,dct_aj85,blur1,0.4,0.55,0.98317,-0.00011,0.28986,0.2751
task_attr_mod_color_136767,dct_aj85,blur1,0.55,0.7,0.95364,-0.0002,0.55161,0.52261
task_attr_mod_color_136767,dct_aj85,blur1,0.7,0.85,0.91001,-0.00017,0.87303,0.8367
task_attr_mod_color_136767,dct_aj85,blur1,0.85,1.05,0.8813,0.0008,1.17036,1.14153
task_attr_mod_color_136767,dct_aj85,blur2,0.0,0.12,0.99997,1e-05,0.00463,0.00427
task_attr_mod_color_136767,dct_aj85,blur2,0.12,0.25,0.9949,-4e-05,0.07025,0.06067
task_attr_mod_color_136767,dct_aj85,blur2,0.25,0.4,0.96824,0.00033,0.15691,0.14154
task_attr_mod_color_136767,dct_aj85,blur2,0.4,0.55,0.89864,-0.00077,0.28986,0.22839
task_attr_mod_color_136767,dct_aj85,blur2,0.55,0.7,0.72618,0.00056,0.55161,0.31273
task_attr_mod_color_136767,dct_aj85,blur2,0.7,0.85,0.50983,-0.00073,0.87303,0.51949
task_attr_mod_color_136767,dct_aj85,blur2,0.85,1.05,0.30105,0.00211,1.17036,0.83967
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.0,0.12,0.99823,5e-05,0.00463,0.01006
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.12,0.25,0.87232,0.00174,0.07025,0.26919
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.25,0.4,0.72446,0.00931,0.15691,0.50621
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.4,0.55,0.48305,0.01466,0.28986,0.85539
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.55,0.7,0.24969,0.06181,0.55161,1.16357
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.7,0.85,0.10484,-0.01364,0.87303,1.36398
task_attr_mod_color_136767,dct_aj85,crop_resize0.1,0.85,1.05,0.05824,0.00154,1.17036,1.37296
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.0,0.12,0.99729,0.00062,0.00463,0.0151
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.12,0.25,0.85338,-0.00083,0.07025,0.30375
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.25,0.4,0.6424,0.01315,0.15691,0.63355
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.4,0.55,0.37075,0.02388,0.28986,1.02967
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.55,0.7,0.16017,0.04203,0.55161,1.30836
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.7,0.85,0.07,-0.07149,0.87303,1.4237
task_attr_mod_color_136767,dct_aj85,crop_resize0.15,0.85,1.05,0.0572,-0.09729,1.17036,1.35939
task_attr_mod_color_184837,dct_aj85,identity,0.0,0.12,1.0,0.0,0.00353,0.00353
task_attr_mod_color_184837,dct_aj85,identity,0.12,0.25,1.0,0.0,0.04771,0.04771
task_attr_mod_color_184837,dct_aj85,identity,0.25,0.4,1.0,0.0,0.09894,0.09894
task_attr_mod_color_184837,dct_aj85,identity,0.4,0.55,1.0,0.0,0.18308,0.18308
task_attr_mod_color_184837,dct_aj85,identity,0.55,0.7,1.0,0.0,0.3899,0.3899
task_attr_mod_color_184837,dct_aj85,identity,0.7,0.85,1.0,0.0,0.72579,0.72579
task_attr_mod_color_184837,dct_aj85,identity,0.85,1.05,1.0,0.0,1.06621,1.06621
task_attr_mod_color_184837,dct_aj85,jpeg75,0.0,0.12,0.99993,-0.00012,0.00353,0.00654
task_attr_mod_color_184837,dct_aj85,jpeg75,0.12,0.25,0.9906,-0.00038,0.04771,0.06897
task_attr_mod_color_184837,dct_aj85,jpeg75,0.25,0.4,0.97912,7e-05,0.09894,0.11378
task_attr_mod_color_184837,dct_aj85,jpeg75,0.4,0.55,0.95545,0.00046,0.18308,0.23634
task_attr_mod_color_184837,dct_aj85,jpeg75,0.55,0.7,0.88106,-0.00116,0.3899,0.50237
task_attr_mod_color_184837,dct_aj85,jpeg75,0.7,0.85,0.7241,0.00496,0.72579,0.91247
task_attr_mod_color_184837,dct_aj85,jpeg75,0.85,1.05,0.50424,0.00339,1.06621,1.2382
task_attr_mod_color_184837,dct_aj85,jpeg50,0.0,0.12,0.9999,-0.0,0.00353,0.0064
task_attr_mod_color_184837,dct_aj85,jpeg50,0.12,0.25,0.98928,-0.0001,0.04771,0.06216
task_attr_mod_color_184837,dct_aj85,jpeg50,0.25,0.4,0.97125,9e-05,0.09894,0.11574
task_attr_mod_color_184837,dct_aj85,jpeg50,0.4,0.55,0.91643,-0.00249,0.18308,0.26557
task_attr_mod_color_184837,dct_aj85,jpeg50,0.55,0.7,0.76143,0.00129,0.3899,0.56325
task_attr_mod_color_184837,dct_aj85,jpeg50,0.7,0.85,0.48428,-0.01063,0.72579,0.96346
task_attr_mod_color_184837,dct_aj85,jpeg50,0.85,1.05,0.20216,0.01301,1.06621,1.30333
task_attr_mod_color_184837,dct_aj85,jpeg30,0.0,0.12,0.99983,-3e-05,0.00353,0.00788
task_attr_mod_color_184837,dct_aj85,jpeg30,0.12,0.25,0.98524,0.00012,0.04771,0.07435
task_attr_mod_color_184837,dct_aj85,jpeg30,0.25,0.4,0.95985,-0.00074,0.09894,0.13866
task_attr_mod_color_184837,dct_aj85,jpeg30,0.4,0.55,0.88253,-0.0025,0.18308,0.3043
task_attr_mod_color_184837,dct_aj85,jpeg30,0.55,0.7,0.6882,-0.00367,0.3899,0.58615
task_attr_mod_color_184837,dct_aj85,jpeg30,0.7,0.85,0.38113,-0.02407,0.72579,0.91948
task_attr_mod_color_184837,dct_aj85,jpeg30,0.85,1.05,0.17406,-0.02436,1.06621,1.0441
task_attr_mod_color_184837,dct_aj85,blur1,0.0,0.12,1.0,0.0,0.00353,0.00342
task_attr_mod_color_184837,dct_aj85,blur1,0.12,0.25,0.99958,-2e-05,0.04771,0.04601
task_attr_mod_color_184837,dct_aj85,blur1,0.25,0.4,0.99732,-2e-05,0.09894,0.09709
task_attr_mod_color_184837,dct_aj85,blur1,0.4,0.55,0.99004,0.00019,0.18308,0.17405
task_attr_mod_color_184837,dct_aj85,blur1,0.55,0.7,0.96704,0.00073,0.3899,0.36568
task_attr_mod_color_184837,dct_aj85,blur1,0.7,0.85,0.92139,0.00112,0.72579,0.68948
task_attr_mod_color_184837,dct_aj85,blur1,0.85,1.05,0.89027,0.00196,1.06621,1.03509
task_attr_mod_color_184837,dct_aj85,blur2,0.0,0.12,0.99999,0.0,0.00353,0.00313
task_attr_mod_color_184837,dct_aj85,blur2,0.12,0.25,0.99719,-0.0001,0.04771,0.04262
task_attr_mod_color_184837,dct_aj85,blur2,0.25,0.4,0.98382,-0.00019,0.09894,0.09712
task_attr_mod_color_184837,dct_aj85,blur2,0.4,0.55,0.94576,-0.00058,0.18308,0.15747
task_attr_mod_color_184837,dct_aj85,blur2,0.55,0.7,0.82573,-0.00304,0.3899,0.22416
task_attr_mod_color_184837,dct_aj85,blur2,0.7,0.85,0.59736,-0.00617,0.72579,0.40096
task_attr_mod_color_184837,dct_aj85,blur2,0.85,1.05,0.34943,0.0114,1.06621,0.75827
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.0,0.12,0.99978,0.00012,0.00353,0.00624
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.12,0.25,0.92027,0.00326,0.04771,0.2021
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.25,0.4,0.82635,0.00146,0.09894,0.36503
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.4,0.55,0.6072,-0.00313,0.18308,0.7023
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.55,0.7,0.34157,0.00718,0.3899,1.05697
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.7,0.85,0.14349,-0.02112,0.72579,1.30369
task_attr_mod_color_184837,dct_aj85,crop_resize0.1,0.85,1.05,0.08413,-0.04876,1.06621,1.32081
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.0,0.12,0.99966,0.00012,0.00353,0.00866
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.12,0.25,0.84303,0.00415,0.04771,0.34262
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.25,0.4,0.64912,-0.00092,0.09894,0.64773
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.4,0.55,0.35175,0.01832,0.18308,1.07825
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.55,0.7,0.15521,0.0082,0.3899,1.33447
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.7,0.85,0.06859,-0.03475,0.72579,1.43959
task_attr_mod_color_184837,dct_aj85,crop_resize0.15,0.85,1.05,0.06403,0.01568,1.06621,1.37377
task_attr_mod_color_32648,dct_aj85,identity,0.0,0.12,1.0,0.0,0.01537,0.01537
task_attr_mod_color_32648,dct_aj85,identity,0.12,0.25,1.0,0.0,0.23846,0.23846
task_attr_mod_color_32648,dct_aj85,identity,0.25,0.4,1.0,0.0,0.48685,0.48685
task_attr_mod_color_32648,dct_aj85,identity,0.4,0.55,1.0,0.0,0.7345,0.7345
task_attr_mod_color_32648,dct_aj85,identity,0.55,0.7,1.0,0.0,0.93801,0.93801
task_attr_mod_color_32648,dct_aj85,identity,0.7,0.85,1.0,0.0,1.17776,1.17776
task_attr_mod_color_32648,dct_aj85,identity,0.85,1.05,1.0,0.0,1.34348,1.34348
task_attr_mod_color_32648,dct_aj85,jpeg75,0.0,0.12,0.99967,-9e-05,0.01537,0.02041
task_attr_mod_color_32648,dct_aj85,jpeg75,0.12,0.25,0.91799,-0.00011,0.23846,0.28468
task_attr_mod_color_32648,dct_aj85,jpeg75,0.25,0.4,0.81885,0.00436,0.48685,0.56178
task_attr_mod_color_32648,dct_aj85,jpeg75,0.4,0.55,0.69151,0.00463,0.7345,0.83621
task_attr_mod_color_32648,dct_aj85,jpeg75,0.55,0.7,0.55881,-0.00695,0.93801,1.05809
task_attr_mod_color_32648,dct_aj85,jpeg75,0.7,0.85,0.37101,-0.01306,1.17776,1.30172
task_attr_mod_color_32648,dct_aj85,jpeg75,0.85,1.05,0.22871,0.00969,1.34348,1.41866
task_attr_mod_color_32648,dct_aj85,jpeg50,0.0,0.12,0.99929,-6e-05,0.01537,0.02343
task_attr_mod_color_32648,dct_aj85,jpeg50,0.12,0.25,0.87545,-0.00107,0.23846,0.3081
task_attr_mod_color_32648,dct_aj85,jpeg50,0.25,0.4,0.72465,0.0025,0.48685,0.59891
task_attr_mod_color_32648,dct_aj85,jpeg50,0.4,0.55,0.53382,0.00408,0.7345,0.8891
task_attr_mod_color_32648,dct_aj85,jpeg50,0.55,0.7,0.36442,0.01,0.93801,1.07851
task_attr_mod_color_32648,dct_aj85,jpeg50,0.7,0.85,0.17538,-0.00658,1.17776,1.29103
task_attr_mod_color_32648,dct_aj85,jpeg50,0.85,1.05,0.06906,0.03884,1.34348,1.40563
task_attr_mod_color_32648,dct_aj85,jpeg30,0.0,0.12,0.99864,-0.0,0.01537,0.02805
task_attr_mod_color_32648,dct_aj85,jpeg30,0.12,0.25,0.83118,-2e-05,0.23846,0.356
task_attr_mod_color_32648,dct_aj85,jpeg30,0.25,0.4,0.64824,-0.00492,0.48685,0.65058
task_attr_mod_color_32648,dct_aj85,jpeg30,0.4,0.55,0.45567,0.00769,0.7345,0.87492
task_attr_mod_color_32648,dct_aj85,jpeg30,0.55,0.7,0.29945,-0.02264,0.93801,1.02084
task_attr_mod_color_32648,dct_aj85,jpeg30,0.7,0.85,0.14242,0.0349,1.17776,1.15868
task_attr_mod_color_32648,dct_aj85,jpeg30,0.85,1.05,0.06675,0.02641,1.34348,1.21237
task_attr_mod_color_32648,dct_aj85,blur1,0.0,0.12,0.99999,-0.0,0.01537,0.01499
task_attr_mod_color_32648,dct_aj85,blur1,0.12,0.25,0.99773,0.00012,0.23846,0.23134
task_attr_mod_color_32648,dct_aj85,blur1,0.25,0.4,0.98772,-2e-05,0.48685,0.47871
task_attr_mod_color_32648,dct_aj85,blur1,0.4,0.55,0.96606,0.0002,0.7345,0.71603
task_attr_mod_color_32648,dct_aj85,blur1,0.55,0.7,0.93672,-0.00097,0.93801,0.91726
task_attr_mod_color_32648,dct_aj85,blur1,0.7,0.85,0.8985,-0.00061,1.17776,1.15275
task_attr_mod_color_32648,dct_aj85,blur1,0.85,1.05,0.88886,-0.00027,1.34348,1.33173
task_attr_mod_color_32648,dct_aj85,blur2,0.0,0.12,0.99997,-1e-05,0.01537,0.01402
task_attr_mod_color_32648,dct_aj85,blur2,0.12,0.25,0.98032,7e-05,0.23846,0.21394
task_attr_mod_color_32648,dct_aj85,blur2,0.25,0.4,0.90026,-0.00198,0.48685,0.46078
task_attr_mod_color_32648,dct_aj85,blur2,0.4,0.55,0.73827,0.00201,0.7345,0.64995
task_attr_mod_color_32648,dct_aj85,blur2,0.55,0.7,0.51213,-0.00493,0.93801,0.68322
task_attr_mod_color_32648,dct_aj85,blur2,0.7,0.85,0.35605,0.01121,1.17776,0.87712
task_attr_mod_color_32648,dct_aj85,blur2,0.85,1.05,0.25747,0.01513,1.34348,1.12469
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.0,0.12,0.99714,-0.00031,0.01537,0.02234
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.12,0.25,0.7619,0.01122,0.23846,0.40379
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.25,0.4,0.52009,-0.00635,0.48685,0.75252
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.4,0.55,0.28958,8e-05,0.7345,1.09361
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.55,0.7,0.13998,-0.0246,0.93801,1.3121
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.7,0.85,0.05234,0.01192,1.17776,1.44772
task_attr_mod_color_32648,dct_aj85,crop_resize0.1,0.85,1.05,0.03665,0.06743,1.34348,1.44527
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.0,0.12,0.99755,-4e-05,0.01537,0.02211
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.12,0.25,0.71053,0.00119,0.23846,0.4957
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.25,0.4,0.4284,-0.01882,0.48685,0.9014
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.4,0.55,0.18631,-0.04539,0.7345,1.26113
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.55,0.7,0.06665,-0.08072,0.93801,1.43866
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.7,0.85,0.02855,0.21187,1.17776,1.48263
task_attr_mod_color_32648,dct_aj85,crop_resize0.15,0.85,1.05,0.03494,-0.04537,1.34348,1.43306
task_attr_mod_color_6205,dct_aj85,identity,0.0,0.12,1.0,0.0,0.00304,0.00304
task_attr_mod_color_6205,dct_aj85,identity,0.12,0.25,1.0,0.0,0.08794,0.08794
task_attr_mod_color_6205,dct_aj85,identity,0.25,0.4,1.0,0.0,0.24794,0.24794
task_attr_mod_color_6205,dct_aj85,identity,0.4,0.55,1.0,0.0,0.48906,0.48906
task_attr_mod_color_6205,dct_aj85,identity,0.55,0.7,1.0,0.0,0.76139,0.76139
task_attr_mod_color_6205,dct_aj85,identity,0.7,0.85,1.0,0.0,1.11348,1.11348
task_attr_mod_color_6205,dct_aj85,identity,0.85,1.05,1.0,0.0,1.35424,1.35424
task_attr_mod_color_6205,dct_aj85,jpeg75,0.0,0.12,0.99997,-2e-05,0.00304,0.00473
task_attr_mod_color_6205,dct_aj85,jpeg75,0.12,0.25,0.97222,0.0003,0.08794,0.12369
task_attr_mod_color_6205,dct_aj85,jpeg75,0.25,0.4,0.9023,0.00045,0.24794,0.2855
task_attr_mod_color_6205,dct_aj85,jpeg75,0.4,0.55,0.8118,-0.00194,0.48906,0.55763
task_attr_mod_color_6205,dct_aj85,jpeg75,0.55,0.7,0.68539,-0.00521,0.76139,0.88242
task_attr_mod_color_6205,dct_aj85,jpeg75,0.7,0.85,0.47188,-0.01233,1.11348,1.24515
task_attr_mod_color_6205,dct_aj85,jpeg75,0.85,1.05,0.2698,-0.00235,1.35424,1.4122
task_attr_mod_color_6205,dct_aj85,jpeg50,0.0,0.12,0.99995,-0.0,0.00304,0.00486
task_attr_mod_color_6205,dct_aj85,jpeg50,0.12,0.25,0.96261,0.00027,0.08794,0.12205
task_attr_mod_color_6205,dct_aj85,jpeg50,0.25,0.4,0.8751,0.0003,0.24794,0.27006
task_attr_mod_color_6205,dct_aj85,jpeg50,0.4,0.55,0.71281,-0.00052,0.48906,0.5486
task_attr_mod_color_6205,dct_aj85,jpeg50,0.55,0.7,0.50783,-0.00708,0.76139,0.84679
task_attr_mod_color_6205,dct_aj85,jpeg50,0.7,0.85,0.23622,-0.0016,1.11348,1.18118
task_attr_mod_color_6205,dct_aj85,jpeg50,0.85,1.05,0.0672,0.13593,1.35424,1.37098
task_attr_mod_color_6205,dct_aj85,jpeg30,0.0,0.12,0.99991,2e-05,0.00304,0.00563
task_attr_mod_color_6205,dct_aj85,jpeg30,0.12,0.25,0.95478,0.00086,0.08794,0.1366
task_attr_mod_color_6205,dct_aj85,jpeg30,0.25,0.4,0.85782,1e-05,0.24794,0.27713
task_attr_mod_color_6205,dct_aj85,jpeg30,0.4,0.55,0.6667,0.00399,0.48906,0.54057
task_attr_mod_color_6205,dct_aj85,jpeg30,0.55,0.7,0.45444,-0.00532,0.76139,0.75554
task_attr_mod_color_6205,dct_aj85,jpeg30,0.7,0.85,0.20057,-0.01044,1.11348,0.9683
task_attr_mod_color_6205,dct_aj85,jpeg30,0.85,1.05,0.07684,0.0382,1.35424,1.02957
task_attr_mod_color_6205,dct_aj85,blur1,0.0,0.12,1.0,0.0,0.00304,0.00295
task_attr_mod_color_6205,dct_aj85,blur1,0.12,0.25,0.99911,-5e-05,0.08794,0.08356
task_attr_mod_color_6205,dct_aj85,blur1,0.25,0.4,0.99302,0.00012,0.24794,0.23916
task_attr_mod_color_6205,dct_aj85,blur1,0.4,0.55,0.97435,-0.00036,0.48906,0.46938
task_attr_mod_color_6205,dct_aj85,blur1,0.55,0.7,0.94182,-0.00071,0.76139,0.73017
task_attr_mod_color_6205,dct_aj85,blur1,0.7,0.85,0.89299,-0.00151,1.11348,1.07755
task_attr_mod_color_6205,dct_aj85,blur1,0.85,1.05,0.87516,-0.00282,1.35424,1.33574
task_attr_mod_color_6205,dct_aj85,blur2,0.0,0.12,0.99999,0.0,0.00304,0.00271
task_attr_mod_color_6205,dct_aj85,blur2,0.12,0.25,0.99357,-0.00025,0.08794,0.07339
task_attr_mod_color_6205,dct_aj85,blur2,0.25,0.4,0.94771,0.00013,0.24794,0.21726
task_attr_mod_color_6205,dct_aj85,blur2,0.4,0.55,0.82067,-0.0001,0.48906,0.39414
task_attr_mod_color_6205,dct_aj85,blur2,0.55,0.7,0.60983,-0.00381,0.76139,0.43706
task_attr_mod_color_6205,dct_aj85,blur2,0.7,0.85,0.36749,0.0013,1.11348,0.6685
task_attr_mod_color_6205,dct_aj85,blur2,0.85,1.05,0.22001,0.0157,1.35424,1.00514
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.0,0.12,0.9991,-0.00019,0.00304,0.01
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.12,0.25,0.83284,-0.00193,0.08794,0.34348
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.25,0.4,0.58108,0.00264,0.24794,0.70889
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.4,0.55,0.30758,0.00288,0.48906,1.08125
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.55,0.7,0.12208,-0.02836,0.76139,1.3453
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.7,0.85,0.03224,0.06125,1.11348,1.47664
task_attr_mod_color_6205,dct_aj85,crop_resize0.1,0.85,1.05,0.02353,-0.12902,1.35424,1.46418
task_attr_mod_color_6205,dct_aj85,crop_resize0.15,0.0,0.12,0.99856,-0.0,0.00304,0.01386
task_attr_mod_color_6205,dct_aj85,crop_resize0.15,0.12,0.25,0.77333,0.00779,0.08794,0.445
task_attr_mod_color_6205,dct_aj85,crop_resize0.15,0.25,0.4,0.47778,-0.00025,0.24794,0.86545
